Gmt time,Open,High,Low,Close,Volume
05.01.2009 00:00:00.000,2.45721,2.50197,2.44674,2.49785,21523.5996
06.01.2009 00:00:00.000,2.49785,2.51800,2.45215,2.49837,21541.5996
07.01.2009 00:00:00.000,2.49806,2.56498,2.47851,2.55855,21554
08.01.2009 00:00:00.000,2.55790,2.59886,2.54743,2.55934,21533
09.01.2009 00:00:00.000,2.55937,2.59084,2.54802,2.56428,20832.1992
10.01.2009 00:00:00.000,2.56428,2.56428,2.56428,2.56428,0
11.01.2009 00:00:00.000,2.56015,2.57397,2.55253,2.56169,1990.2
12.01.2009 00:00:00.000,2.56236,2.58834,2.54995,2.58810,21543.8008
13.01.2009 00:00:00.000,2.58882,2.65092,2.58197,2.62365,21510.5996
14.01.2009 00:00:00.000,2.62489,2.70372,2.60899,2.68914,21517.4004
15.01.2009 00:00:00.000,2.68895,2.76375,2.67705,2.70813,21533
16.01.2009 00:00:00.000,2.70820,2.74100,2.68249,2.69185,20761.8008
17.01.2009 00:00:00.000,2.69185,2.69185,2.69185,2.69185,0
18.01.2009 00:00:00.000,2.69977,2.70695,2.68033,2.69382,2421.8
19.01.2009 00:00:00.000,2.69388,2.69511,2.64922,2.68220,21512.1992
20.01.2009 00:00:00.000,2.68189,2.68612,2.61089,2.66984,21567
21.01.2009 00:00:00.000,2.66984,2.67400,2.60805,2.61733,21570.5996
22.01.2009 00:00:00.000,2.61572,2.64698,2.59817,2.62915,21565
23.01.2009 00:00:00.000,2.62924,2.63044,2.57791,2.60185,20748
24.01.2009 00:00:00.000,2.60185,2.60185,2.60185,2.60185,0
25.01.2009 00:00:00.000,2.60235,2.60395,2.56527,2.58000,1811.2
26.01.2009 00:00:00.000,2.57830,2.66095,2.56150,2.63659,21551.1992
27.01.2009 00:00:00.000,2.63641,2.68521,2.63471,2.68316,21553.1992
28.01.2009 00:00:00.000,2.68247,2.73104,2.66406,2.72116,21574.5996
29.01.2009 00:00:00.000,2.72180,2.79048,2.71689,2.78010,21555.5996
30.01.2009 00:00:00.000,2.77980,2.85953,2.77084,2.85938,20810.5996
31.01.2009 00:00:00.000,2.85938,2.85938,2.85938,2.85938,0
01.02.2009 00:00:00.000,2.85122,2.85565,2.82745,2.82879,2176.8
02.02.2009 00:00:00.000,2.82790,2.86344,2.81166,2.82202,21556.4004
03.02.2009 00:00:00.000,2.82211,2.83672,2.78383,2.82537,21553.1992
04.02.2009 00:00:00.000,2.82504,2.85912,2.80248,2.83480,21539.4004
05.02.2009 00:00:00.000,2.83570,2.86926,2.81537,2.83352,21564
06.02.2009 00:00:00.000,2.83250,2.85886,2.76159,2.76956,20726.4004
07.02.2009 00:00:00.000,2.76956,2.76956,2.76956,2.76956,0
08.02.2009 00:00:00.000,2.77522,2.79870,2.77505,2.78484,1756
09.02.2009 00:00:00.000,2.78636,2.81681,2.73741,2.77732,21539.4004
10.02.2009 00:00:00.000,2.77745,2.79284,2.72710,2.77125,21557
11.02.2009 00:00:00.000,2.77085,2.77328,2.72272,2.73342,21554.5996
12.02.2009 00:00:00.000,2.73326,2.75397,2.71022,2.73285,21583.4004
13.02.2009 00:00:00.000,2.73284,2.76673,2.72528,2.74557,20749.5996
14.02.2009 00:00:00.000,2.74557,2.74557,2.74557,2.74557,0
