Gmt time,Open,High,Low,Close,Volume
05.01.2009 00:00:00.000,2.02863,2.06142,2.02321,2.05943,33115.6016
06.01.2009 00:00:00.000,2.05819,2.07867,2.02686,2.06936,33084.8984
07.01.2009 00:00:00.000,2.06938,2.13014,2.05113,2.12138,33096
08.01.2009 00:00:00.000,2.12006,2.17922,2.11706,2.13778,33103.8984
09.01.2009 00:00:00.000,2.13778,2.16753,2.13256,2.15900,32169.9004
10.01.2009 00:00:00.000,2.15900,2.15900,2.15900,2.15900,0
11.01.2009 00:00:00.000,2.15448,2.16686,2.14748,2.15695,2748.2
12.01.2009 00:00:00.000,2.15694,2.18695,2.15289,2.18055,33087.8984
13.01.2009 00:00:00.000,2.18102,2.20202,2.17156,2.17416,33113
14.01.2009 00:00:00.000,2.17412,2.21400,2.14382,2.19858,33129.3984
15.01.2009 00:00:00.000,2.19833,2.22928,2.18870,2.19872,33108.8984
16.01.2009 00:00:00.000,2.19886,2.22224,2.18174,2.19137,31860.9004
17.01.2009 00:00:00.000,2.19137,2.19137,2.19137,2.19137,0
18.01.2009 00:00:00.000,2.19377,2.20083,2.18449,2.18878,4330.7002
19.01.2009 00:00:00.000,2.18867,2.19117,2.14918,2.16077,33137.8984
20.01.2009 00:00:00.000,2.16082,2.16527,2.09710,2.13689,33103.1992
21.01.2009 00:00:00.000,2.13634,2.14132,2.09444,2.10687,33123.1016
22.01.2009 00:00:00.000,2.10607,2.12751,2.09193,2.11899,33131.3008
23.01.2009 00:00:00.000,2.11923,2.12664,2.08807,2.10785,31756
24.01.2009 00:00:00.000,2.10785,2.10785,2.10785,2.10785,0
25.01.2009 00:00:00.000,2.10725,2.10725,2.07771,2.08668,3720.3
26.01.2009 00:00:00.000,2.08615,2.12551,2.07385,2.10914,33102.6016
27.01.2009 00:00:00.000,2.10891,2.14899,2.10453,2.13432,33111.5
28.01.2009 00:00:00.000,2.13367,2.14933,2.12704,2.13753,33102.1016
29.01.2009 00:00:00.000,2.13734,2.19849,2.13481,2.19584,33122.8984
30.01.2009 00:00:00.000,2.19561,2.28930,2.19270,2.28253,32247.8008
31.01.2009 00:00:00.000,2.28253,2.28253,2.28253,2.28253,0
01.02.2009 00:00:00.000,2.27483,2.28297,2.26165,2.26240,3126.5
02.02.2009 00:00:00.000,2.26261,2.28133,2.23503,2.25184,33091.8984
03.02.2009 00:00:00.000,2.25262,2.25316,2.20421,2.22313,33128.8008
04.02.2009 00:00:00.000,2.22287,2.25912,2.21145,2.24874,33100.1992
05.02.2009 00:00:00.000,2.24844,2.26447,2.22101,2.24367,33118.1992
06.02.2009 00:00:00.000,2.24345,2.25262,2.17711,2.18863,31832.5
07.02.2009 00:00:00.000,2.18863,2.18863,2.18863,2.18863,0
08.02.2009 00:00:00.000,2.19045,2.20513,2.18527,2.19942,3950.8
09.02.2009 00:00:00.000,2.19912,2.21906,2.18085,2.20034,33109.6016
10.02.2009 00:00:00.000,2.20068,2.23181,2.18230,2.21586,33118.6992
11.02.2009 00:00:00.000,2.21451,2.22240,2.18407,2.19506,33091.1016
12.02.2009 00:00:00.000,2.19590,2.20481,2.17351,2.17433,33118.8008
13.02.2009 00:00:00.000,2.17372,2.20464,2.17362,2.18557,31729
14.02.2009 00:00:00.000,2.18557,2.18557,2.18557,2.18557,0
15.02.2009 00:00:00.000,2.18691,2.19089,2.16991,2.17989,5106.3999
16.02.2009 00:00:00.000,2.18010,2.20199,2.17734,2.18894,33080.6992
17.02.2009 00:00:00.000,2.18828,2.24586,2.18688,2.23450,33132.6016
18.02.2009 00:00:00.000,2.23445,2.23908,2.20589,2.22835,33097
19.02.2009 00:00:00.000,2.22802,2.22952,2.20406,2.21127,33127.5
20.02.2009 00:00:00.000,2.21111,2.24335,2.20761,2.23490,32222.0996
21.02.2009 00:00:00.000,2.23490,2.23490,2.23490,2.23490,0
22.02.2009 00:00:00.000,2.23853,2.24040,2.22454,2.22955,2955.6001
23.02.2009 00:00:00.000,2.23054,2.26352,2.22119,2.25540,33134.6992
24.02.2009 00:00:00.000,2.25507,2.26377,2.21891,2.22586,33127.5
25.02.2009 00:00:00.000,2.22656,2.23918,2.18835,2.19647,33119.6016
26.02.2009 00:00:00.000,2.19626,2.21325,2.18705,2.20948,33123.6016
27.02.2009 00:00:00.000,2.20898,2.24198,2.20516,2.24050,31768.9004
28.02.2009 00:00:00.000,2.24050,2.24050,2.24050,2.24050,0
01.03.2009 00:00:00.000,2.23654,2.24833,2.23117,2.24158,4900.2998
02.03.2009 00:00:00.000,2.23958,2.25461,2.21072,2.22938,33142.8008
03.03.2009 00:00:00.000,2.22916,2.23048,2.17848,2.19910,33125.1016
04.03.2009 00:00:00.000,2.19895,2.22429,2.16871,2.19076,33127.8008
05.03.2009 00:00:00.000,2.19056,2.21864,2.18273,2.21069,33113.3008
06.03.2009 00:00:00.000,2.21060,2.23144,2.19262,2.19995,31762
07.03.2009 00:00:00.000,2.19995,2.19995,2.19995,2.19995,0
08.03.2009 00:00:00.000,2.19785,2.20511,2.19473,2.20159,3492.5
09.03.2009 00:00:00.000,2.20142,2.20825,2.16814,2.17240,33118.1016
10.03.2009 00:00:00.000,2.17263,2.17551,2.12247,2.12754,33122.3984
11.03.2009 00:00:00.000,2.12719,2.14338,2.11127,2.13428,33137.5
12.03.2009 00:00:00.000,2.13526,2.14979,2.12012,2.12790,33112.5
13.03.2009 00:00:00.000,2.12799,2.13553,2.11872,2.12695,31536
14.03.2009 00:00:00.000,2.12695,2.12695,2.12695,2.12695,0
15.03.2009 00:00:00.000,2.12573,2.13503,2.12184,2.12520,3156.3999
16.03.2009 00:00:00.000,2.12557,2.14889,2.12283,2.13331,33115.5
17.03.2009 00:00:00.000,2.13288,2.13888,2.11624,2.12026,33084.8008
18.03.2009 00:00:00.000,2.12003,2.12837,2.09067,2.10498,33100.8008
19.03.2009 00:00:00.000,2.10462,2.11791,2.09622,2.10613,33090.6016
20.03.2009 00:00:00.000,2.10636,2.11113,2.08673,2.10387,31028.4004
21.03.2009 00:00:00.000,2.10387,2.10387,2.10387,2.10387,0
22.03.2009 00:00:00.000,2.10468,2.10470,2.08896,2.09342,4819.2998
23.03.2009 00:00:00.000,2.09378,2.09608,2.06184,2.06873,33109.3984
24.03.2009 00:00:00.000,2.06770,2.11383,2.06648,2.10186,33098
25.03.2009 00:00:00.000,2.10226,2.11657,2.07065,2.08131,33098.5
26.03.2009 00:00:00.000,2.08121,2.08879,2.05461,2.05901,33093.1016
27.03.2009 00:00:00.000,2.05898,2.08607,2.05287,2.06185,31132.0996
28.03.2009 00:00:00.000,2.06185,2.06185,2.06185,2.06185,0
29.03.2009 00:00:00.000,2.06375,2.07007,2.05366,2.06759,4268.1001
30.03.2009 00:00:00.000,2.06766,2.09971,2.06325,2.09468,33105.1992
31.03.2009 00:00:00.000,2.09460,2.09640,2.05686,2.07314,33100.6016
01.04.2009 00:00:00.000,2.07384,2.08739,2.06311,2.07115,33106.5
02.04.2009 00:00:00.000,2.07115,2.07254,2.04599,2.04765,33091.8984
03.04.2009 00:00:00.000,2.04698,2.09548,2.04144,2.07465,31605.3008
04.04.2009 00:00:00.000,2.07465,2.07465,2.07465,2.07465,0
05.04.2009 00:00:00.000,2.07305,2.07845,2.06900,2.07363,3108.8
06.04.2009 00:00:00.000,2.07378,2.09418,2.06412,2.07307,33090.1016
07.04.2009 00:00:00.000,2.07190,2.07675,2.05259,2.06829,33052.8984
08.04.2009 00:00:00.000,2.06830,2.08298,2.06274,2.07256,33074.3008
09.04.2009 00:00:00.000,2.07259,2.07868,2.03292,2.03526,32965
10.04.2009 00:00:00.000,2.03529,2.04062,2.03142,2.03807,30218.4004
11.04.2009 00:00:00.000,2.03807,2.03807,2.03807,2.03807,0
12.04.2009 00:00:00.000,2.03678,2.04030,2.00818,2.02279,3383.2
13.04.2009 00:00:00.000,2.02408,2.03808,2.02274,2.02936,33029.6992
14.04.2009 00:00:00.000,2.02995,2.06700,2.02952,2.06109,33115.8984
15.04.2009 00:00:00.000,2.06054,2.08318,2.05537,2.06016,33113.3008
16.04.2009 00:00:00.000,2.06036,2.08263,2.05639,2.07178,33116.1016
17.04.2009 00:00:00.000,2.07220,2.07254,2.04383,2.04725,31574.8008
18.04.2009 00:00:00.000,2.04725,2.04725,2.04725,2.04725,0
19.04.2009 00:00:00.000,2.05165,2.05170,2.03906,2.05158,3179.3999
20.04.2009 00:00:00.000,2.05111,2.08957,2.04332,2.07564,33096.8984
21.04.2009 00:00:00.000,2.07578,2.08851,2.05794,2.07405,33087
22.04.2009 00:00:00.000,2.07435,2.07885,2.03528,2.05208,33082.8984
23.04.2009 00:00:00.000,2.05081,2.06357,2.03485,2.06040,33102.8008
24.04.2009 00:00:00.000,2.06029,2.06164,2.02488,2.02867,31104.5996
25.04.2009 00:00:00.000,2.02867,2.02867,2.02867,2.02867,0
26.04.2009 00:00:00.000,2.01900,2.04350,2.01893,2.04216,4338
27.04.2009 00:00:00.000,2.04183,2.06973,2.03027,2.06832,33094.6992
28.04.2009 00:00:00.000,2.06847,2.08632,2.06137,2.06969,33074.8008
29.04.2009 00:00:00.000,2.06961,2.06987,2.02425,2.03538,33066.3984
30.04.2009 00:00:00.000,2.03537,2.04333,2.00842,2.03003,33074.1016
01.05.2009 00:00:00.000,2.02941,2.04874,2.02254,2.03415,31513.5
02.05.2009 00:00:00.000,2.03415,2.03415,2.03415,2.03415,0
03.05.2009 00:00:00.000,2.03763,2.04230,2.02990,2.03529,2811.5
04.05.2009 00:00:00.000,2.03490,2.03872,2.02058,2.02601,33054.3984
05.05.2009 00:00:00.000,2.02647,2.03855,2.02080,2.03546,33047.3008
06.05.2009 00:00:00.000,2.03542,2.04374,2.01208,2.02136,33045
07.05.2009 00:00:00.000,2.02151,2.02383,1.97515,1.98886,33074.6992
08.05.2009 00:00:00.000,1.98910,1.99388,1.96879,1.98087,31031.4004
09.05.2009 00:00:00.000,1.98087,1.98087,1.98087,1.98087,0
10.05.2009 00:00:00.000,1.98433,1.98702,1.97204,1.97833,3755
11.05.2009 00:00:00.000,1.97820,1.99553,1.97507,1.99029,33027.3984
12.05.2009 00:00:00.000,1.99097,2.00566,1.98538,1.99121,33028.8984
13.05.2009 00:00:00.000,1.99085,2.01638,1.98031,2.00657,33024
14.05.2009 00:00:00.000,2.00618,2.01936,1.99868,2.00539,33034.3008
15.05.2009 00:00:00.000,2.00545,2.02700,2.00161,2.02545,31448.6992
16.05.2009 00:00:00.000,2.02545,2.02545,2.02545,2.02545,0
17.05.2009 00:00:00.000,2.02508,2.02834,2.01946,2.02683,3011.7
18.05.2009 00:00:00.000,2.02693,2.03018,1.99964,2.00483,32987
19.05.2009 00:00:00.000,2.00502,2.00817,1.99291,1.99937,32979.5
20.05.2009 00:00:00.000,1.99938,2.03546,1.99442,2.03301,33029.3008
21.05.2009 00:00:00.000,2.03336,2.04406,2.01733,2.03559,32993.8984
22.05.2009 00:00:00.000,2.03525,2.03958,2.02143,2.02372,30963.5996
23.05.2009 00:00:00.000,2.02372,2.02372,2.02372,2.02372,0
24.05.2009 00:00:00.000,2.02650,2.04082,2.02640,2.03211,3858.2
25.05.2009 00:00:00.000,2.03121,2.04146,2.02914,2.03739,32876.5
26.05.2009 00:00:00.000,2.03720,2.05133,2.02015,2.02618,33006.1016
27.05.2009 00:00:00.000,2.02608,2.05937,2.02608,2.04870,33021.8984
28.05.2009 00:00:00.000,2.04847,2.05068,2.02590,2.02980,33031.6016
29.05.2009 00:00:00.000,2.02988,2.03162,2.01046,2.01842,31537.6992
30.05.2009 00:00:00.000,2.01842,2.01842,2.01842,2.01842,0
31.05.2009 00:00:00.000,2.01808,2.02376,2.00829,2.02182,3408.5
01.06.2009 00:00:00.000,2.02230,2.03420,2.00918,2.02830,32998.3984
02.06.2009 00:00:00.000,2.02870,2.03550,2.01238,2.02111,32972
03.06.2009 00:00:00.000,2.02173,2.04743,2.00900,2.03151,32960.5
04.06.2009 00:00:00.000,2.03102,2.04579,2.00929,2.01323,32960.3008
05.06.2009 00:00:00.000,2.01341,2.01600,1.98758,2.01527,31014.9004
06.06.2009 00:00:00.000,2.01527,2.01527,2.01527,2.01527,0
07.06.2009 00:00:00.000,2.01248,2.01250,2.00055,2.00697,4057.3999
08.06.2009 00:00:00.000,2.00730,2.04042,1.99495,2.03116,32936
09.06.2009 00:00:00.000,2.03039,2.04028,2.02583,2.03583,32901.1992
10.06.2009 00:00:00.000,2.03610,2.04118,2.01463,2.03669,32946.8008
11.06.2009 00:00:00.000,2.03654,2.03657,2.01365,2.02256,32942.3984
12.06.2009 00:00:00.000,2.02253,2.03413,2.01661,2.02035,31435.6992
13.06.2009 00:00:00.000,2.02035,2.02035,2.02035,2.02035,0
14.06.2009 00:00:00.000,2.02248,2.03487,2.01744,2.03055,3270.7
15.06.2009 00:00:00.000,2.03055,2.05658,2.02425,2.04737,32888.1016
16.06.2009 00:00:00.000,2.04737,2.07628,2.04440,2.07549,32886.6016
