Gmt time,Open,High,Low,Close,Volume
04.08.2003 00:00:00.000,0.91050,0.91340,0.90350,0.90740,1772.16
05.08.2003 00:00:00.000,0.90650,0.90970,0.90310,0.90720,823.68
06.08.2003 00:00:00.000,0.90720,0.91170,0.90390,0.90970,2146.5601
07.08.2003 00:00:00.000,0.90930,0.91100,0.90550,0.90700,823.68
08.08.2003 00:00:00.000,0.90630,0.91110,0.90600,0.90560,2271.3601
09.08.2003 00:00:00.000,0.90560,0.90560,0.90560,0.90560,0
10.08.2003 00:00:00.000,0.90560,0.90560,0.90560,0.90560,0
11.08.2003 00:00:00.000,0.90700,0.91580,0.90560,0.90780,2296.3201
12.08.2003 00:00:00.000,0.90640,0.91250,0.90640,0.90820,1946.88
13.08.2003 00:00:00.000,0.90800,0.91060,0.90440,0.90680,2071.6799
14.08.2003 00:00:00.000,0.90670,0.91690,0.90600,0.91510,1098.24
15.08.2003 00:00:00.000,0.91510,0.91840,0.91270,0.91340,1722.24
16.08.2003 00:00:00.000,0.91340,0.91340,0.91340,0.91340,0
17.08.2003 00:00:00.000,0.91340,0.91340,0.91340,0.91340,0
18.08.2003 00:00:00.000,0.91410,0.91780,0.91040,0.91460,3294.72
19.08.2003 00:00:00.000,0.91470,0.91940,0.91180,0.91470,2021.76
20.08.2003 00:00:00.000,0.91330,0.92960,0.91330,0.92380,3244.8
21.08.2003 00:00:00.000,0.92400,0.92820,0.91830,0.91840,2346.24
22.08.2003 00:00:00.000,0.91830,0.92050,0.91360,0.91270,2970.24
23.08.2003 00:00:00.000,0.91270,0.91270,0.91270,0.91270,0
24.08.2003 00:00:00.000,0.91270,0.91270,0.91270,0.91270,0
25.08.2003 00:00:00.000,0.91270,0.91490,0.90820,0.90950,3294.72
26.08.2003 00:00:00.000,0.90940,0.91060,0.89680,0.89780,823.68
27.08.2003 00:00:00.000,0.89700,0.90090,0.89150,0.89700,2471.04
28.08.2003 00:00:00.000,0.89610,0.89980,0.89230,0.89270,3070.0801
29.08.2003 00:00:00.000,0.89190,0.90170,0.89190,0.89660,2346.24
30.08.2003 00:00:00.000,0.89660,0.89660,0.89660,0.89660,0
31.08.2003 00:00:00.000,0.89660,0.89660,0.89660,0.89660,0
01.09.2003 00:00:00.000,0.89620,0.89850,0.88920,0.89050,1921.92
02.09.2003 00:00:00.000,0.88980,0.89410,0.88500,0.88750,2920.3201
03.09.2003 00:00:00.000,0.88690,0.89150,0.88210,0.88290,898.56
04.09.2003 00:00:00.000,0.88250,0.88550,0.87740,0.88040,3294.72
05.09.2003 00:00:00.000,0.87970,0.88890,0.87750,0.88700,2970.24
06.09.2003 00:00:00.000,0.88700,0.88700,0.88700,0.88700,0
07.09.2003 00:00:00.000,0.88700,0.88700,0.88700,0.88700,0
08.09.2003 00:00:00.000,0.88590,0.89370,0.88340,0.89020,2870.3999
09.09.2003 00:00:00.000,0.88990,0.90180,0.88890,0.89950,2970.24
10.09.2003 00:00:00.000,0.89960,0.90170,0.89750,0.89830,3269.76
11.09.2003 00:00:00.000,0.89760,0.90570,0.89530,0.90390,2645.76
12.09.2003 00:00:00.000,0.90270,0.90790,0.90180,0.90510,2221.4399
13.09.2003 00:00:00.000,0.90510,0.90510,0.90510,0.90510,0
14.09.2003 00:00:00.000,0.90510,0.90510,0.90510,0.90510,0
15.09.2003 00:00:00.000,0.90370,0.91040,0.90220,0.90870,2995.2
16.09.2003 00:00:00.000,0.90900,0.91120,0.90470,0.90570,2620.8
17.09.2003 00:00:00.000,0.90550,0.90930,0.90440,0.90630,2695.6799
18.09.2003 00:00:00.000,0.90710,0.91250,0.90580,0.90750,2346.24
19.09.2003 00:00:00.000,0.90750,0.91050,0.90570,0.90570,1647.36
20.09.2003 00:00:00.000,0.90570,0.90570,0.90570,0.90570,0
21.09.2003 00:00:00.000,0.90570,0.90570,0.90570,0.90570,0
22.09.2003 00:00:00.000,0.90880,0.91810,0.90780,0.91750,1472.64
23.09.2003 00:00:00.000,0.91720,0.92140,0.91330,0.91540,1896.96
24.09.2003 00:00:00.000,0.91510,0.91970,0.91370,0.91390,2421.1201
25.09.2003 00:00:00.000,0.91390,0.92080,0.91390,0.91410,3169.9199
26.09.2003 00:00:00.000,0.91280,0.92050,0.91220,0.91190,3144.96
