Gmt time,Open,High,Low,Close,Volume
30.08.2004 00:00:00.000,76.798,77.229,76.653,76.975,430745.5938
31.08.2004 00:00:00.000,76.978,77.484,76.627,76.960,430584.9063
01.09.2004 00:00:00.000,76.944,77.209,76.689,76.833,429911
02.09.2004 00:00:00.000,76.823,76.982,75.842,76.105,432523.5938
03.09.2004 00:00:00.000,76.113,76.549,75.609,76.220,408859.5938
04.09.2004 00:00:00.000,76.220,76.220,76.220,76.220,0
05.09.2004 00:00:00.000,76.316,76.454,76.198,76.277,33913.3984
06.09.2004 00:00:00.000,76.289,76.394,75.928,76.150,431339.3125
07.09.2004 00:00:00.000,76.155,76.377,75.635,75.642,435426.3125
08.09.2004 00:00:00.000,75.652,76.274,75.329,75.955,430123
09.09.2004 00:00:00.000,75.958,76.171,75.170,75.616,435349.5
10.09.2004 00:00:00.000,75.585,76.477,75.557,76.180,409568.9063
11.09.2004 00:00:00.000,76.180,76.180,76.180,76.180,0
12.09.2004 00:00:00.000,76.177,76.316,76.062,76.303,34565.3984
13.09.2004 00:00:00.000,76.299,76.892,76.062,76.681,434394.6875
14.09.2004 00:00:00.000,76.705,77.161,76.587,76.973,433533.5
15.09.2004 00:00:00.000,76.946,76.988,76.259,76.470,435258
16.09.2004 00:00:00.000,76.483,76.815,76.086,76.605,435623.3125
17.09.2004 00:00:00.000,76.598,77.011,76.360,76.382,405829.6875
18.09.2004 00:00:00.000,76.382,76.382,76.382,76.382,0
19.09.2004 00:00:00.000,76.557,76.827,76.557,76.791,33418.3008
20.09.2004 00:00:00.000,76.798,77.078,76.539,76.955,431270.8125
21.09.2004 00:00:00.000,76.944,77.320,76.794,77.153,432524.1875
22.09.2004 00:00:00.000,77.154,78.219,77.128,78.137,430493.9063
23.09.2004 00:00:00.000,78.145,79.137,78.131,78.959,436695.6875
24.09.2004 00:00:00.000,78.935,79.208,78.563,78.961,405288.4063
25.09.2004 00:00:00.000,78.961,78.961,78.961,78.961,0
26.09.2004 00:00:00.000,78.992,79.000,78.734,78.955,34042.1992
27.09.2004 00:00:00.000,78.945,79.635,78.513,79.577,433342.5
28.09.2004 00:00:00.000,79.552,80.102,79.335,79.801,432913.0938
29.09.2004 00:00:00.000,79.789,79.951,79.070,79.600,435210.1875
30.09.2004 00:00:00.000,79.639,80.154,79.012,79.798,436411.6875
01.10.2004 00:00:00.000,79.773,80.287,79.633,80.159,408676.0938
02.10.2004 00:00:00.000,80.159,80.159,80.159,80.159,0
03.10.2004 00:00:00.000,80.134,80.249,79.940,80.225,30346.9004
04.10.2004 00:00:00.000,80.201,80.230,79.689,79.830,432267.1875
05.10.2004 00:00:00.000,79.819,80.596,79.571,80.301,430289.5938
06.10.2004 00:00:00.000,80.282,80.651,80.078,80.426,435284.6875
07.10.2004 00:00:00.000,80.416,80.992,80.263,80.800,432460
08.10.2004 00:00:00.000,80.821,80.940,80.136,80.370,408842.5938
09.10.2004 00:00:00.000,80.370,80.370,80.370,80.370,0
10.10.2004 00:00:00.000,80.564,80.843,80.462,80.467,34602.8984
11.10.2004 00:00:00.000,80.498,80.589,79.988,80.226,430416.4063
12.10.2004 00:00:00.000,80.220,80.488,79.812,79.890,434482.5938
13.10.2004 00:00:00.000,79.914,80.221,79.203,79.383,434981.3125
14.10.2004 00:00:00.000,79.427,80.256,79.259,79.922,431744.3125
