Gmt time,Open,High,Low,Close,Volume
05.01.2009 00:00:00.000,0.96025,0.96315,0.92285,0.92680,230697.2969
06.01.2009 00:00:00.000,0.92640,0.92990,0.90220,0.90540,278473.0938
07.01.2009 00:00:00.000,0.90530,0.91740,0.89600,0.90265,272606.9063
08.01.2009 00:00:00.000,0.90270,0.90625,0.88925,0.89930,210290.7031
09.01.2009 00:00:00.000,0.89940,0.90455,0.88370,0.88626,199095.2031
10.01.2009 00:00:00.000,0.88626,0.88626,0.88626,0.88626,0
11.01.2009 00:00:00.000,0.88780,0.89305,0.88700,0.88940,25759
12.01.2009 00:00:00.000,0.88940,0.90290,0.88595,0.90130,260895
13.01.2009 00:00:00.000,0.90130,0.91235,0.89840,0.90915,272581.2188
14.01.2009 00:00:00.000,0.90915,0.91270,0.89770,0.90360,307810.6875
15.01.2009 00:00:00.000,0.90360,0.90590,0.89450,0.89680,457027.6875
16.01.2009 00:00:00.000,0.89685,0.90440,0.88435,0.89987,427920.1875
17.01.2009 00:00:00.000,0.89987,0.89987,0.89987,0.89987,0
18.01.2009 00:00:00.000,0.90045,0.90421,0.89620,0.89755,25603.4199
19.01.2009 00:00:00.000,0.89755,0.91015,0.89620,0.90750,334190.0938
20.01.2009 00:00:00.000,0.90750,0.93240,0.90720,0.92810,454223.9375
21.01.2009 00:00:00.000,0.92810,0.94290,0.92645,0.93640,554544.5
22.01.2009 00:00:00.000,0.93650,0.94665,0.93240,0.93690,535553.625
23.01.2009 00:00:00.000,0.93690,0.94720,0.93355,0.94037,403809.625
24.01.2009 00:00:00.000,0.94037,0.94037,0.94037,0.94037,0
25.01.2009 00:00:00.000,0.93963,0.95030,0.93724,0.94675,55228.1992
26.01.2009 00:00:00.000,0.94675,0.95180,0.93370,0.94365,510728.0938
27.01.2009 00:00:00.000,0.94365,0.94400,0.92780,0.93110,522637.5938
28.01.2009 00:00:00.000,0.93110,0.93490,0.92045,0.92430,457646.3125
29.01.2009 00:00:00.000,0.92425,0.92915,0.90460,0.90585,464340.9375
30.01.2009 00:00:00.000,0.90595,0.90830,0.87795,0.88052,485537.6563
31.01.2009 00:00:00.000,0.88052,0.88052,0.88052,0.88052,0
01.02.2009 00:00:00.000,0.88138,0.88893,0.87843,0.88600,53014.1016
02.02.2009 00:00:00.000,0.88605,0.90800,0.88245,0.90165,388955.4063
03.02.2009 00:00:00.000,0.90165,0.90830,0.90025,0.90130,453783.5
04.02.2009 00:00:00.000,0.90130,0.90740,0.88430,0.88895,443710.0938
05.02.2009 00:00:00.000,0.88895,0.89295,0.87315,0.87415,400212.1563
06.02.2009 00:00:00.000,0.87420,0.87930,0.86625,0.87490,419415.0313
07.02.2009 00:00:00.000,0.87490,0.87490,0.87490,0.87490,0
08.02.2009 00:00:00.000,0.87377,0.87708,0.87205,0.87450,47040.3008
09.02.2009 00:00:00.000,0.87435,0.87780,0.86790,0.87245,543692.5
10.02.2009 00:00:00.000,0.87250,0.88985,0.86360,0.88680,656988.1875
11.02.2009 00:00:00.000,0.88675,0.90300,0.88635,0.89615,549588.125
12.02.2009 00:00:00.000,0.89620,0.90720,0.89445,0.90160,572150.125
13.02.2009 00:00:00.000,0.90155,0.90205,0.88315,0.89580,468061.1875
14.02.2009 00:00:00.000,0.89580,0.89580,0.89580,0.89580,0
15.02.2009 00:00:00.000,0.89535,0.90230,0.89490,0.89805,93968.5
16.02.2009 00:00:00.000,0.89805,0.90100,0.89245,0.89490,373785.25
17.02.2009 00:00:00.000,0.89495,0.89570,0.88110,0.88350,578545.3125
18.02.2009 00:00:00.000,0.88350,0.89205,0.88000,0.88190,320280.6875
19.02.2009 00:00:00.000,0.88170,0.88875,0.87715,0.88725,547501.375
20.02.2009 00:00:00.000,0.88725,0.89210,0.87980,0.88834,608318.125
21.02.2009 00:00:00.000,0.88834,0.88834,0.88834,0.88834,0
22.02.2009 00:00:00.000,0.88828,0.89050,0.88694,0.88930,48579.1016
23.02.2009 00:00:00.000,0.88930,0.89160,0.87370,0.87630,720019.4375
24.02.2009 00:00:00.000,0.87635,0.88835,0.87270,0.88590,480246.4375
25.02.2009 00:00:00.000,0.88590,0.89795,0.88140,0.89460,524420.75
26.02.2009 00:00:00.000,0.89460,0.89760,0.88630,0.88950,273168.25
27.02.2009 00:00:00.000,0.88925,0.89460,0.88449,0.88509,173142.0938
28.02.2009 00:00:00.000,0.88509,0.88509,0.88509,0.88509,0
01.03.2009 00:00:00.000,0.88470,0.88605,0.88181,0.88495,22269.5
02.03.2009 00:00:00.000,0.88495,0.90110,0.88100,0.89465,321367.2813
03.03.2009 00:00:00.000,0.89465,0.89965,0.89270,0.89330,248704.7656
04.03.2009 00:00:00.000,0.89320,0.89475,0.88680,0.89090,223649.2969
05.03.2009 00:00:00.000,0.89090,0.89400,0.88520,0.88775,432886.4063
06.03.2009 00:00:00.000,0.88775,0.89985,0.88575,0.89738,556173.5
07.03.2009 00:00:00.000,0.89738,0.89738,0.89738,0.89738,0
08.03.2009 00:00:00.000,0.89820,0.89925,0.89575,0.89770,18427.5996
09.03.2009 00:00:00.000,0.89770,0.91880,0.89510,0.91470,536585.875
10.03.2009 00:00:00.000,0.91475,0.92470,0.91350,0.92180,462051.75
11.03.2009 00:00:00.000,0.92180,0.93015,0.91910,0.92510,536961.0625
12.03.2009 00:00:00.000,0.92510,0.93190,0.92100,0.92615,449970.4688
13.03.2009 00:00:00.000,0.92590,0.92965,0.91660,0.92308,352410.9375
