Gmt time,Open,High,Low,Close,Volume
05.01.2009 00:00:00.000,1.95005,1.95860,1.88800,1.90850,193773.7969
06.01.2009 00:00:00.000,1.90850,1.91215,1.86045,1.87505,163851.2031
07.01.2009 00:00:00.000,1.87505,1.91930,1.86395,1.91640,160214.7969
08.01.2009 00:00:00.000,1.91635,1.94705,1.91255,1.92400,160643.2969
09.01.2009 00:00:00.000,1.92415,1.94970,1.90045,1.91363,148907.7031
10.01.2009 00:00:00.000,1.91363,1.91363,1.91363,1.91363,0
11.01.2009 00:00:00.000,1.90968,1.92835,1.90882,1.91945,23362.8008
12.01.2009 00:00:00.000,1.91940,1.97070,1.91375,1.96675,168983.7969
13.01.2009 00:00:00.000,1.96675,2.00350,1.96030,1.97770,210451
14.01.2009 00:00:00.000,1.97765,1.99905,1.95285,1.98740,187247.5938
15.01.2009 00:00:00.000,1.98750,2.00560,1.96315,1.97280,250078.7969
16.01.2009 00:00:00.000,1.97290,1.99350,1.95035,1.97742,191129.5
17.01.2009 00:00:00.000,1.97742,1.97742,1.97742,1.97742,0
18.01.2009 00:00:00.000,1.99133,1.99385,1.96360,1.96570,27109
19.01.2009 00:00:00.000,1.96565,1.97300,1.94740,1.96185,156974.7969
20.01.2009 00:00:00.000,1.96170,1.99160,1.94145,1.98525,206433.5938
21.01.2009 00:00:00.000,1.98525,1.99650,1.95680,1.97450,314143.0938
22.01.2009 00:00:00.000,1.97450,1.99430,1.96685,1.98600,331292.3125
23.01.2009 00:00:00.000,1.98565,1.99620,1.96005,1.98713,180928.2031
24.01.2009 00:00:00.000,1.98713,1.98713,1.98713,1.98713,0
25.01.2009 00:00:00.000,1.98113,1.98519,1.97043,1.97655,31765.4004
26.01.2009 00:00:00.000,1.97660,2.00440,1.96635,1.99070,164574.7969
27.01.2009 00:00:00.000,1.99080,1.99940,1.97830,1.98835,189338.7969
28.01.2009 00:00:00.000,1.98845,1.99570,1.96105,1.97630,214307.2969
29.01.2009 00:00:00.000,1.97630,1.99950,1.97425,1.99030,201964.5938
30.01.2009 00:00:00.000,1.99030,2.01905,1.98770,2.01192,194416
31.01.2009 00:00:00.000,2.01192,2.01192,2.01192,2.01192,0
