Gmt time,Open,High,Low,Close,Volume
05.01.2009 00:00:00.000,85.950,85.950,83.770,84.090,139536.9063
06.01.2009 00:00:00.000,84.095,84.245,83.360,83.630,138234.9063
07.01.2009 00:00:00.000,83.630,85.255,83.590,83.965,120394.1016
08.01.2009 00:00:00.000,83.965,84.140,82.915,83.470,122988.8984
09.01.2009 00:00:00.000,83.470,83.540,80.840,81.058,111262.1016
10.01.2009 00:00:00.000,81.058,81.058,81.058,81.058,0
11.01.2009 00:00:00.000,81.063,81.390,80.790,80.840,19309.1992
12.01.2009 00:00:00.000,80.835,80.990,79.695,80.185,115777.1016
13.01.2009 00:00:00.000,80.185,80.205,79.335,79.870,129209.7969
14.01.2009 00:00:00.000,79.890,80.730,79.320,79.920,122529.3984
15.01.2009 00:00:00.000,79.915,80.255,79.020,80.150,160472.2969
16.01.2009 00:00:00.000,80.165,81.385,80.040,81.043,135252.2031
17.01.2009 00:00:00.000,81.043,81.043,81.043,81.043,0
18.01.2009 00:00:00.000,81.373,82.020,81.002,81.620,16232.7002
19.01.2009 00:00:00.000,81.620,81.825,79.545,80.015,127775.2031
20.01.2009 00:00:00.000,80.010,80.050,77.954,78.230,141907.9063
21.01.2009 00:00:00.000,78.230,78.985,75.910,77.120,238178.4063
22.01.2009 00:00:00.000,77.120,77.600,76.150,77.220,224480.4063
23.01.2009 00:00:00.000,77.215,77.295,75.415,76.640,122329.6016
24.01.2009 00:00:00.000,76.640,76.640,76.640,76.640,0
25.01.2009 00:00:00.000,76.780,77.023,75.835,76.090,21488.4004
26.01.2009 00:00:00.000,76.095,78.500,76.080,78.385,155323
27.01.2009 00:00:00.000,78.390,79.435,77.475,78.330,154881
28.01.2009 00:00:00.000,78.330,78.775,77.855,78.480,155360.0938
29.01.2009 00:00:00.000,78.475,78.690,77.620,77.870,183223.4063
30.01.2009 00:00:00.000,77.870,77.950,76.835,77.430,182596
31.01.2009 00:00:00.000,77.430,77.430,77.430,77.430,0
01.02.2009 00:00:00.000,77.518,77.583,76.950,77.085,23581.9004
02.02.2009 00:00:00.000,77.090,77.675,76.170,76.865,210616
03.02.2009 00:00:00.000,76.865,78.335,76.640,78.060,217637
04.02.2009 00:00:00.000,78.060,78.470,76.540,77.230,219907.5938
05.02.2009 00:00:00.000,77.230,79.375,76.850,77.815,268346.3125
06.02.2009 00:00:00.000,77.815,79.480,77.320,79.040,225624.2969
07.02.2009 00:00:00.000,79.040,79.040,79.040,79.040,0
08.02.2009 00:00:00.000,79.278,79.725,78.879,79.315,28086
09.02.2009 00:00:00.000,79.305,79.705,78.045,78.205,226941.2031
10.02.2009 00:00:00.000,78.210,79.420,77.420,78.165,249045.2031
11.02.2009 00:00:00.000,78.180,78.335,77.600,77.770,196097.7031
12.02.2009 00:00:00.000,77.795,78.335,77.060,78.055,197999.5
13.02.2009 00:00:00.000,78.050,79.495,77.920,79.102,184644.5938
14.02.2009 00:00:00.000,79.102,79.102,79.102,79.102,0
15.02.2009 00:00:00.000,79.335,79.390,78.372,78.595,32892.8008
16.02.2009 00:00:00.000,78.600,79.215,78.260,79.060,231320.4219
17.02.2009 00:00:00.000,79.070,79.220,78.085,78.930,260632.7031
18.02.2009 00:00:00.000,78.930,79.825,78.680,79.690,206653.4063
19.02.2009 00:00:00.000,79.695,80.565,79.220,80.010,193206.2031
20.02.2009 00:00:00.000,80.010,81.105,78.905,80.598,203093.7031
21.02.2009 00:00:00.000,80.598,80.598,80.598,80.598,0
22.02.2009 00:00:00.000,80.743,80.907,80.460,80.645,35113.6992
23.02.2009 00:00:00.000,80.640,81.785,80.370,80.580,235532.4063
24.02.2009 00:00:00.000,80.580,83.670,80.485,83.350,206859.5938
25.02.2009 00:00:00.000,83.350,83.955,82.945,83.230,237455.5938
26.02.2009 00:00:00.000,83.230,84.765,83.160,84.295,186299
27.02.2009 00:00:00.000,84.310,84.335,82.445,83.353,223019.0938
28.02.2009 00:00:00.000,83.353,83.353,83.353,83.353,0
01.03.2009 00:00:00.000,83.655,83.665,82.785,82.820,36459.8008
02.03.2009 00:00:00.000,82.840,83.870,82.375,82.535,217570.0938
03.03.2009 00:00:00.000,82.540,83.925,82.510,83.540,258123.5
04.03.2009 00:00:00.000,83.540,85.065,83.045,84.675,187705.2969
05.03.2009 00:00:00.000,84.675,85.000,83.295,83.845,206816.0938
06.03.2009 00:00:00.000,83.840,85.150,83.530,84.850,210114.7969
07.03.2009 00:00:00.000,84.850,84.850,84.850,84.850,0
08.03.2009 00:00:00.000,84.780,85.060,84.708,84.870,43211.8008
09.03.2009 00:00:00.000,84.870,85.430,84.445,85.355,190824.2031
10.03.2009 00:00:00.000,85.370,85.875,84.785,85.185,222164.2969
11.03.2009 00:00:00.000,85.192,85.240,83.790,84.125,228792
12.03.2009 00:00:00.000,84.130,84.345,81.330,81.970,252499.9063
13.03.2009 00:00:00.000,81.965,83.155,81.835,82.613,214301.2031
14.03.2009 00:00:00.000,82.613,82.613,82.613,82.613,0
15.03.2009 00:00:00.000,82.595,82.678,81.935,82.455,38946
16.03.2009 00:00:00.000,82.460,83.400,82.395,82.915,221175.7969
17.03.2009 00:00:00.000,82.900,83.730,82.835,83.645,233317.5938
18.03.2009 00:00:00.000,83.660,84.552,83.215,84.445,236628.7031
19.03.2009 00:00:00.000,84.445,84.665,83.255,84.095,322037.1875
20.03.2009 00:00:00.000,84.095,85.550,84.080,85.090,242814.7031
21.03.2009 00:00:00.000,85.090,85.090,85.090,85.090,0
22.03.2009 00:00:00.000,85.170,85.310,84.799,85.250,44296.6992
23.03.2009 00:00:00.000,85.245,86.430,85.185,86.255,262193.0938
24.03.2009 00:00:00.000,86.255,87.715,86.225,86.940,295596.0938
25.03.2009 00:00:00.000,86.940,87.230,86.015,87.115,281405.0938
26.03.2009 00:00:00.000,87.135,87.725,86.825,87.550,258658.2969
27.03.2009 00:00:00.000,87.545,87.730,85.070,85.498,262915.4063
28.03.2009 00:00:00.000,85.498,85.498,85.498,85.498,0
29.03.2009 00:00:00.000,85.447,85.790,85.175,85.620,43888.8984
30.03.2009 00:00:00.000,85.615,85.880,83.375,84.635,303689.9063
31.03.2009 00:00:00.000,84.625,87.335,84.595,87.190,257021.2031
01.04.2009 00:00:00.000,87.175,87.190,85.775,86.005,258311.7969
02.04.2009 00:00:00.000,86.010,87.985,85.870,87.895,258204.4063
03.04.2009 00:00:00.000,87.895,88.770,87.245,88.621,237862.2969
04.04.2009 00:00:00.000,88.621,88.621,88.621,88.621,0
05.04.2009 00:00:00.000,88.730,89.210,88.315,89.145,56471.6992
06.04.2009 00:00:00.000,89.145,89.990,87.950,88.190,241371
07.04.2009 00:00:00.000,88.195,88.700,87.055,88.050,247515.9063
08.04.2009 00:00:00.000,88.045,88.090,86.430,86.930,271294.4063
09.04.2009 00:00:00.000,86.935,87.635,86.555,86.795,256838.9063
10.04.2009 00:00:00.000,86.800,86.885,86.360,86.840,64946.8984
11.04.2009 00:00:00.000,86.840,86.840,86.840,86.840,0
12.04.2009 00:00:00.000,86.807,86.946,86.607,86.740,41429.3984
13.04.2009 00:00:00.000,86.740,88.650,86.380,88.530,119517.2969
14.04.2009 00:00:00.000,88.530,88.545,86.695,87.045,213956.5938
15.04.2009 00:00:00.000,87.050,87.135,86.040,86.840,246349.0938
16.04.2009 00:00:00.000,86.835,87.270,85.520,86.670,251815.2969
17.04.2009 00:00:00.000,86.670,86.805,84.695,85.070,303023.1875
18.04.2009 00:00:00.000,85.070,85.070,85.070,85.070,0
19.04.2009 00:00:00.000,85.025,85.252,84.810,84.950,19546.1992
20.04.2009 00:00:00.000,84.950,85.040,83.495,83.520,286887.1875
21.04.2009 00:00:00.000,83.520,84.690,83.470,84.340,273677.3125
22.04.2009 00:00:00.000,84.335,84.690,83.555,84.240,272150.8125
23.04.2009 00:00:00.000,84.235,85.285,83.790,84.940,270927.3125
24.04.2009 00:00:00.000,84.935,85.600,84.250,85.405,288112.4063
25.04.2009 00:00:00.000,85.405,85.405,85.405,85.405,0
26.04.2009 00:00:00.000,85.572,85.600,84.845,84.955,59084.6016
27.04.2009 00:00:00.000,84.945,85.045,83.230,83.330,305033.1875
28.04.2009 00:00:00.000,83.320,84.440,82.680,84.390,341354.0938
29.04.2009 00:00:00.000,84.390,86.130,84.335,85.900,304670.9063
30.04.2009 00:00:00.000,85.905,86.895,85.570,86.755,356638.9063
01.05.2009 00:00:00.000,86.755,87.615,86.615,87.217,205857.4063
02.05.2009 00:00:00.000,87.217,87.217,87.217,87.217,0
03.05.2009 00:00:00.000,87.287,87.615,87.139,87.438,98230.7969
04.05.2009 00:00:00.000,87.403,88.085,87.020,87.770,242871
05.05.2009 00:00:00.000,87.770,87.845,86.965,87.075,281540.4063
06.05.2009 00:00:00.000,87.070,87.650,86.105,86.920,338536.8125
07.05.2009 00:00:00.000,86.920,88.120,86.515,87.740,337491.5
08.05.2009 00:00:00.000,87.740,89.197,87.390,89.016,328659
09.05.2009 00:00:00.000,89.016,89.016,89.016,89.016,0
