Gmt time,Open,High,Low,Close,Volume
30.08.2004 00:00:00.000,0.90030,0.90080,0.89200,0.89390,1625
31.08.2004 00:00:00.000,0.89390,0.89570,0.88980,0.89260,2567.5
01.09.2004 00:00:00.000,0.89250,0.89380,0.88460,0.88440,2372.5
02.09.2004 00:00:00.000,0.88450,0.88620,0.87630,0.87820,1365
03.09.2004 00:00:00.000,0.87720,0.88270,0.87380,0.87630,2535
04.09.2004 00:00:00.000,0.87630,0.87630,0.87630,0.87630,0
05.09.2004 00:00:00.000,0.87630,0.87630,0.87630,0.87630,0
06.09.2004 00:00:00.000,0.87630,0.88040,0.87620,0.87820,2665
07.09.2004 00:00:00.000,0.87830,0.88280,0.87700,0.87880,2372.5
08.09.2004 00:00:00.000,0.87950,0.88260,0.87500,0.87780,2730
09.09.2004 00:00:00.000,0.87860,0.87880,0.86610,0.86660,2242.5
10.09.2004 00:00:00.000,0.86710,0.87650,0.86540,0.87360,3965
11.09.2004 00:00:00.000,0.87360,0.87360,0.87360,0.87360,0
12.09.2004 00:00:00.000,0.87360,0.87360,0.87360,0.87360,0
13.09.2004 00:00:00.000,0.87390,0.87950,0.87390,0.87620,3380
14.09.2004 00:00:00.000,0.87620,0.88560,0.87620,0.88320,2340
15.09.2004 00:00:00.000,0.88310,0.88520,0.88020,0.88260,3250
16.09.2004 00:00:00.000,0.88270,0.88990,0.88160,0.88590,3770
17.09.2004 00:00:00.000,0.88560,0.88790,0.88420,0.88400,4192.5
18.09.2004 00:00:00.000,0.88400,0.88400,0.88400,0.88400,0
19.09.2004 00:00:00.000,0.88400,0.88400,0.88400,0.88400,0
20.09.2004 00:00:00.000,0.88420,0.89330,0.88420,0.89070,1495
21.09.2004 00:00:00.000,0.89010,0.89140,0.88090,0.88190,2957.5
22.09.2004 00:00:00.000,0.88190,0.89270,0.88190,0.88990,1527.5
23.09.2004 00:00:00.000,0.89010,0.90140,0.89000,0.89890,1202.5
24.09.2004 00:00:00.000,0.89860,0.90210,0.89440,0.89970,1787.5
25.09.2004 00:00:00.000,0.89970,0.89970,0.89970,0.89970,0
26.09.2004 00:00:00.000,0.89970,0.89970,0.89970,0.89970,0
27.09.2004 00:00:00.000,0.90020,0.90260,0.89570,0.89890,1560
28.09.2004 00:00:00.000,0.89900,0.90480,0.89900,0.90380,3380
29.09.2004 00:00:00.000,0.90370,0.90490,0.90000,0.90170,4290
30.09.2004 00:00:00.000,0.90180,0.90820,0.89880,0.90460,3477.5
01.10.2004 00:00:00.000,0.90430,0.90820,0.90200,0.90680,3250
02.10.2004 00:00:00.000,0.90680,0.90680,0.90680,0.90680,0
03.10.2004 00:00:00.000,0.90680,0.90680,0.90680,0.90680,0
04.10.2004 00:00:00.000,0.90690,0.91580,0.90180,0.91160,1657.5
05.10.2004 00:00:00.000,0.91180,0.91520,0.91080,0.91330,1267.5
06.10.2004 00:00:00.000,0.91290,0.91710,0.91210,0.91500,3510
07.10.2004 00:00:00.000,0.91360,0.92080,0.91330,0.91960,2827.5
08.10.2004 00:00:00.000,0.91940,0.92000,0.91330,0.91840,3575
09.10.2004 00:00:00.000,0.91840,0.91840,0.91840,0.91840,0
10.10.2004 00:00:00.000,0.91840,0.91840,0.91840,0.91840,0
11.10.2004 00:00:00.000,0.91790,0.92190,0.91600,0.91680,3737.5
12.10.2004 00:00:00.000,0.91690,0.91950,0.91450,0.91570,3250
13.10.2004 00:00:00.000,0.91560,0.91830,0.90820,0.90800,4257.5
14.10.2004 00:00:00.000,0.90770,0.91200,0.90580,0.90630,1820
15.10.2004 00:00:00.000,0.90600,0.90990,0.89960,0.90010,3055
16.10.2004 00:00:00.000,0.90010,0.90010,0.90010,0.90010,0
17.10.2004 00:00:00.000,0.90010,0.90010,0.90010,0.90010,0
18.10.2004 00:00:00.000,0.90030,0.90340,0.89260,0.89230,4062.5
19.10.2004 00:00:00.000,0.89130,0.89840,0.89130,0.89240,3900
20.10.2004 00:00:00.000,0.89250,0.89930,0.89250,0.89690,4062.5
21.10.2004 00:00:00.000,0.89680,0.90140,0.89510,0.89660,3185
22.10.2004 00:00:00.000,0.89670,0.90060,0.89500,0.89420,1885
23.10.2004 00:00:00.000,0.89420,0.89420,0.89420,0.89420,0
24.10.2004 00:00:00.000,0.89420,0.89420,0.89420,0.89420,0
25.10.2004 00:00:00.000,0.89430,0.89690,0.89220,0.89350,1690
26.10.2004 00:00:00.000,0.89450,0.89730,0.89320,0.89700,4160
27.10.2004 00:00:00.000,0.89670,0.90020,0.89410,0.89670,3737.5
28.10.2004 00:00:00.000,0.89710,0.90420,0.89170,0.89370,2405
29.10.2004 00:00:00.000,0.89330,0.89760,0.89270,0.89330,2665
30.10.2004 00:00:00.000,0.89330,0.89330,0.89330,0.89330,0
31.10.2004 00:00:00.000,0.89330,0.89330,0.89330,0.89330,0
01.11.2004 00:00:00.000,0.89340,0.89890,0.89330,0.89670,3120
02.11.2004 00:00:00.000,0.89640,0.90220,0.89500,0.89980,2827.5
03.11.2004 00:00:00.000,0.89930,0.90600,0.89890,0.90210,2860
04.11.2004 00:00:00.000,0.90210,0.90420,0.89850,0.89910,1462.5
05.11.2004 00:00:00.000,0.89910,0.90560,0.89740,0.89810,3022.5
06.11.2004 00:00:00.000,0.89810,0.89810,0.89810,0.89810,0
07.11.2004 00:00:00.000,0.89810,0.89810,0.89810,0.89810,0
08.11.2004 00:00:00.000,0.89740,0.89920,0.89270,0.89480,1722.5
09.11.2004 00:00:00.000,0.89440,0.90100,0.89390,0.89910,2177.5
10.11.2004 00:00:00.000,0.89920,0.90000,0.89340,0.89700,1917.5
11.11.2004 00:00:00.000,0.89680,0.90140,0.89430,0.90040,1397.5
12.11.2004 00:00:00.000,0.90030,0.90490,0.89890,0.90050,1852.5
13.11.2004 00:00:00.000,0.90050,0.90050,0.90050,0.90050,0
14.11.2004 00:00:00.000,0.90050,0.90050,0.90050,0.90050,0
15.11.2004 00:00:00.000,0.90080,0.91300,0.89830,0.91080,2892.5
16.11.2004 00:00:00.000,0.90810,0.91100,0.90690,0.90810,3607.5
17.11.2004 00:00:00.000,0.90820,0.91470,0.90680,0.90810,4030
18.11.2004 00:00:00.000,0.90890,0.91190,0.90730,0.91070,2730
19.11.2004 00:00:00.000,0.91030,0.91310,0.90740,0.90960,3867.5
20.11.2004 00:00:00.000,0.90960,0.90960,0.90960,0.90960,0
21.11.2004 00:00:00.000,0.90960,0.90960,0.90960,0.90960,0
